НЗК,ЧЛВК_ИД,ВИД_ОБУЧ_ИД,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ
943069,112096,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,112105,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
943107,112106,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
943142,112159,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
941129,111736,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
941092,111737,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,111738,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021380,127331,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011331,121861,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011293,121862,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,121863,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011327,121864,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011324,121865,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011312,121866,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011273,121867,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011288,121868,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011294,121869,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011301,121870,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011311,121871,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011888,122564,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
015114,122358,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021289,122370,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011427,122374,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011428,122375,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011261,122069,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011263,122152,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011423,122155,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001490,120450,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001498,120460,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
003028,120511,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001523,120513,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
991318,120514,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
048721,121248,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
013085,121330,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011127,121014,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011128,121016,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011129,121018,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
068172,121020,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011131,121024,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011132,121026,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011133,121027,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011134,121031,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011135,121033,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,121038,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011137,121039,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011138,121040,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011248,121041,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,121043,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011140,121045,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011141,121046,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011142,121048,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011143,121053,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011249,121054,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011250,121057,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008236,120790,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008259,120794,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008249,120795,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008016,120812,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008017,120813,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008018,120814,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008019,120815,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008041,120816,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008044,120817,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008045,120818,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008055,120819,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008061,120820,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008083,120821,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008084,120822,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008092,120823,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008123,120824,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008125,120825,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008137,120826,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008138,120827,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008159,120828,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001761,120829,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001643,120838,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001824,120839,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001643,120840,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001885,120843,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001853,120847,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,120848,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011087,120849,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011232,120850,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011088,120851,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011089,120858,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011016,120861,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011233,120862,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011234,120864,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011235,120865,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,120867,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011236,120872,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011091,120873,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011237,120882,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011238,120889,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011092,120893,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011093,120895,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011094,120896,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001727,120577,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008185,120580,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008205,120582,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008215,120583,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008186,120585,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008192,120590,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008187,120591,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008214,120596,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008013,120597,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008199,120601,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008206,120602,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008223,120604,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008245,120605,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008204,120608,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008208,120613,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008197,120620,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008209,120621,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008246,120623,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008261,120629,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008229,120631,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
008262,120633,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
006041,120012,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011145,121063,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011146,121072,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011147,121083,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011148,121085,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011149,121089,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,121090,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011151,121094,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011152,121097,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011153,121098,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011251,121100,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
012083,121183,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011144,121062,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011095,120898,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011239,120899,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011240,120904,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011096,120906,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011097,120907,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
011098,120910,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961206,114092,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
988245,114093,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
971190,115289,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955031,113710,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
964067,114932,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021310,126510,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021282,126511,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021265,126512,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021320,126513,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021323,126514,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021294,126515,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021318,126516,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021262,126517,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
001397,126518,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021263,126519,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021281,126520,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021258,126521,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021285,126522,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021254,126523,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021271,126524,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955009,113729,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955012,113731,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955017,113735,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955019,113736,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955030,113744,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955034,113746,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955040,113750,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955055,113757,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955083,113761,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955065,113762,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955068,113764,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955069,113765,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955084,113766,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955071,113768,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955072,113770,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955073,113771,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955074,113772,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955080,113796,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955103,113830,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
901063,113837,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
955111,113854,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
951233,113867,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
951260,113869,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
951254,113870,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
951251,113871,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
028239,113874,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
951231,113878,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961106,113887,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961088,113888,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961107,113889,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961108,113890,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961072,113891,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961089,113892,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961109,113893,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961110,113894,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961073,113895,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961074,113896,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961122,113897,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961111,113898,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961075,113899,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961090,113900,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113901,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961123,113902,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961076,113903,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961077,113905,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961091,113906,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113907,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
973104,113908,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961124,113909,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113910,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961125,113911,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961126,113912,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961092,113913,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961093,113914,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961127,113915,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961094,113916,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113917,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961079,113918,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961116,113919,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961117,113920,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961128,113921,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961096,113922,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961080,113923,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961081,113924,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961082,113925,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961129,113926,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961097,113927,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961130,113928,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961131,113929,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961132,113930,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961118,113931,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961098,113932,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961119,113933,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113934,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
048772,113935,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961121,113936,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961133,113937,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
961100,113938,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,125520,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,113397,2,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,125598,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021089,125626,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021085,125627,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021084,125628,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,125629,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021094,125630,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021086,125631,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021096,125632,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021095,125633,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021087,125634,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021093,125635,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021099,125636,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,125637,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021092,125638,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021098,125639,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021090,125640,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021097,125641,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021106,125642,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021107,125643,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
021108,125644,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
,125645,1,ISU_UCHEB,2011-11-08 15:56:02,ISU_UCHEB,2011-11-08 15:56:02
